Frame number,547
First frame,1
Point frequency,100
Analog frequency,1000

Left_Foot Off,0.93,2.14,3.32,4.51
Left_Foot Strike,1.38,2.59,3.77
Right_Foot Off,1.52,2.73,3.92
Right_Foot Strike,2,3.21,4.4

Time,LPSI,,,RPSI,,,RTOE,,,LHEE,,,LKNE,,,LTIB,,,RTIB,,,LANK,,,RTHI,,,LTHI,,,RANK,,,RKNE,,,RHEE,,,LTOE,,,RASI,,,LASI,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4.34,42.5305,1674.51,911.993,135.955,1686.61,907.471,147.874,2233.07,121.771,51.3744,1461.25,76.6346,-66.6241,1643.67,458.799,-57.1876,1557.53,235.682,223.158,1978.21,301.85,0.331098,1516.02,89.2165,254.151,1873.33,661.415,-93.8308,1700.8,601.902,161.138,2104.35,86.8922,205.627,1947.43,437.976,142.921,2075.25,35.1864,17.3026,1647.17,42.3906,157.34,1876.63,899.855,-47.8177,1849.99,902.828
4.35,43.4265,1686.18,911.702,136.74,1698.31,907.079,146.788,2240.13,117.973,50.5924,1462.42,80.7654,-65.7682,1651.61,459.646,-57.2126,1561.9,237.988,223.201,1989.09,301.81,-0.251137,1517.62,92.1559,254.35,1886.21,661.771,-93.1018,1709.56,602.245,161.097,2113.86,87.4337,205.682,1959.91,438.205,146.402,2087.19,39.3528,17.2733,1647.41,42.5795,157.532,1888.59,899.564,-47.624,1861.28,902.143
4.36,44.1742,1698.09,911.534,137.392,1710.15,906.896,145.301,2245.89,113.031,49.7868,1463.86,85.2247,-64.8034,1660.07,460.499,-57.1951,1566.62,240.443,223.216,1999.66,301.913,-0.850243,1519.47,95.3268,254.568,1899.5,662.365,-92.2532,1718.86,602.565,161.074,2121.78,87.6389,205.668,1972.51,438.638,149.662,2097.54,43.6642,17.2249,1647.72,42.7243,157.845,1900.66,899.52,-47.3011,1872.94,901.548
4.37,44.7834,1710.23,911.485,137.928,1722.13,906.927,143.413,2250.67,107.243,49.0089,1465.65,90.0286,-63.7276,1669.11,461.341,-57.1097,1571.74,243.05,223.206,2009.98,302.141,-1.43935,1521.59,98.7352,254.813,1913,663.125,-91.2713,1728.75,602.84,161.071,2128.26,87.5094,205.601,1985.1,439.226,152.637,2106.43,47.9761,17.1656,1648.1,42.7965,158.277,1912.85,899.725,-46.8481,1884.94,901.048
4.38,45.2679,1722.58,911.549,138.368,1734.25,907.18,141.163,2254.8,100.923,48.3095,1467.85,95.1908,-62.5449,1678.8,462.151,-56.9353,1577.31,245.808,223.182,2020.06,302.485,-1.99417,1524.04,102.387,255.09,1926.53,663.995,-90.1486,1739.24,603.046,161.085,2133.45,87.0605,205.496,1997.56,439.928,155.261,2113.94,52.1507,17.1084,1648.53,42.77,158.824,1925.15,900.176,-46.2672,1897.26,900.648
4.39,45.645,1735.11,911.721,138.739,1746.51,907.655,138.63,2258.49,94.3792,47.7375,1470.57,100.722,-61.2668,1689.2,462.902,-56.6552,1583.35,248.719,223.162,2029.93,302.943,-2.49374,1526.87,106.288,255.403,1939.94,664.941,-88.8861,1750.37,603.155,161.113,2137.49,86.3186,205.368,2009.81,440.712,157.474,2120.18,56.0595,17.07,1649.03,42.626,159.478,1937.55,900.866,-45.5635,1909.87,900.351
4.4,45.9343,1747.78,911.992,139.063,1758.88,908.351,135.925,2261.92,87.9,47.3385,1473.88,106.631,-59.9122,1700.37,463.563,-56.2577,1589.92,251.782,223.173,2039.6,303.512,-2.91944,1530.15,110.448,255.757,1953.09,665.949,-87.4934,1762.14,603.134,161.151,2140.54,85.3195,205.229,2021.76,441.557,159.219,2125.25,59.5859,17.069,1649.58,42.357,160.229,1950.03,901.781,-44.7454,1922.71,900.159
4.41,46.157,1760.55,912.356,139.368,1771.36,909.263,133.17,2265.15,81.7321,47.1534,1477.9,112.924,-58.5071,1712.37,464.101,-55.7363,1597.07,255.002,223.243,2049.04,304.187,-3.25329,1533.95,114.88,256.157,1965.95,667.03,-85.989,1774.57,602.948,161.191,2142.72,84.106,205.089,2033.37,442.449,160.445,2129.24,62.6285,17.1227,1650.17,41.9713,161.064,1962.57,902.904,-43.8236,1935.73,900.072
4.42,46.335,1773.37,912.801,139.675,1783.9,910.383,130.491,2268.17,76.068,47.2155,1482.7,119.612,-57.0821,1725.26,464.479,-55.0913,1604.87,258.382,223.401,2058.21,304.953,-3.47737,1538.33,119.603,256.609,1978.49,668.206,-84.3983,1787.64,602.559,161.227,2144.17,82.7259,204.955,2044.61,443.38,161.104,2132.23,65.1031,17.246,1650.8,41.4994,161.967,1975.14,904.216,-42.8114,1948.86,900.087
4.43,46.4905,1786.18,913.319,140.005,1796.47,911.693,127.993,2270.92,71.0396,47.5462,1488.4,126.707,-55.6688,1739.09,464.663,-54.3299,1613.36,261.927,223.666,2067.06,305.784,-3.57509,1543.37,124.641,257.118,1990.77,669.505,-82.7513,1801.36,601.936,161.249,2145.02,81.2297,204.83,2055.48,444.347,161.16,2134.27,66.9459,17.4501,1651.48,41.001,162.924,1987.72,905.69,-41.7243,1962.02,900.202
4.44,46.6451,1798.94,913.898,140.379,1809.03,913.175,125.762,2273.34,66.7213,48.1508,1495.09,134.227,-54.2971,1753.88,464.621,-53.4668,1622.62,265.64,224.047,2075.5,306.641,-3.53344,1549.14,130.027,257.689,2002.84,670.951,-81.0782,1815.69,601.052,161.251,2145.39,79.6685,204.716,2065.96,445.348,160.582,2135.41,68.1161,17.742,1652.24,40.5693,163.919,2000.26,907.299,-40.5796,1975.15,900.41
4.45,46.8203,1811.59,914.525,140.811,1821.55,914.802,123.848,2275.36,63.1361,49.017,1502.83,142.2,-52.9915,1769.64,464.33,-52.5249,1632.73,269.521,224.542,2083.46,307.485,-3.34472,1555.73,135.795,258.324,2014.79,672.554,-79.4049,1830.61,599.895,161.223,2145.37,78.0921,0,0,0,159.351,2135.67,68.5975,18.1234,1653.15,40.3309,164.936,2012.74,909.011,-39.3961,1988.16,900.707
4.46,47.0372,1824.08,915.187,141.315,1833.97,916.543,122.271,2276.98,60.2585,50.1155,1511.7,150.653,-51.7686,1786.36,463.776,-51.5345,1643.77,273.561,225.141,2090.84,308.277,-3.00856,1563.2,141.982,259.024,2026.65,674.31,-77.7506,1846.06,598.469,161.157,2145.08,76.5464,0,0,0,157.462,2135.07,68.3972,18.5874,1654.31,40.4377,165.961,2025.13,910.795,-38.1934,2000.99,901.086
4.47,47.3171,1836.37,915.869,141.904,1846.26,918.366,121.022,2278.22,58.0179,51.4041,1521.75,159.607,-50.6377,1804.02,462.958,-50.5315,1655.82,277.74,225.829,2097.61,308.987,-2.53281,1571.64,148.618,259.787,2038.44,676.19,-76.1261,1861.97,596.798,161.048,2144.6,75.0717,0,0,0,154.941,2133.62,67.5458,19.1153,1655.85,41.054,166.979,2037.39,912.615,-36.9917,2013.57,901.542
4.48,47.6808,1848.42,916.56,142.585,1858.38,920.237,120.071,2279.13,56.3111,52.8325,1533.02,169.063,-49.6007,1822.57,461.895,-49.5537,1668.99,282.022,226.588,2103.73,309.595,-1.93282,1581.13,155.715,260.606,2050.13,678.147,-74.5323,1878.28,594.927,160.889,2144,73.7003,0,0,0,151.846,2131.37,66.0996,19.6745,1657.95,42.336,167.978,2049.49,914.438,-35.8107,2025.84,902.068
4.49,48.1487,1860.19,917.248,143.366,1870.3,922.12,119.376,2279.78,55.0194,54.3506,1545.51,178.978,-48.6546,1841.93,460.623,-48.6372,1683.33,286.362,227.399,2109.21,310.093,-1.22937,1591.74,163.26,261.472,2061.63,680.117,-72.9628,1894.88,592.915,160.676,2143.34,72.4546,0,0,0,148.277,2128.41,64.1414,20.22,1660.83,44.411,168.946,2061.4,916.232,-34.6689,2037.76,902.662
4.5,48.739,1871.67,917.923,144.248,1882.01,923.984,118.892,2280.24,54.0235,55.9151,1559.25,189.256,-47.793,1862.04,459.198,-47.8133,1698.9,290.704,228.244,2114.05,310.477,-0.446274,1603.54,171.201,262.374,2072.84,682.029,-71.4066,1911.7,590.834,160.407,2142.66,71.3445,0,0,0,144.366,2124.88,61.7753,20.6986,1664.72,47.3551,169.874,2073.12,917.967,-33.5828,2049.28,903.318
4.51,49.4666,1882.81,918.578,145.232,1893.49,925.8,118.574,2280.55,53.2163,57.4941,1574.22,199.744,-47.0077,1882.79,457.694,-47.1054,1715.7,294.991,229.104,2118.31,310.75,0.391758,1616.57,179.447,263.296,2083.63,683.811,-69.8515,1928.64,588.761,160.083,2142.01,70.3679,0,0,0,140.266,2120.91,59.1204,21.055,1669.89,51.1778,170.754,2084.62,919.617,-32.5658,2060.38,904.036
4.52,50.3411,1893.63,919.21,146.312,1904.73,927.544,118.384,2280.77,52.5122,59.0651,1590.39,210.238,-46.2902,1904.1,456.202,-46.5272,1733.7,299.175,229.964,2122.03,310.916,1.26041,1630.87,187.868,264.223,2093.9,685.404,-68.2871,1945.63,586.777,159.713,2141.39,69.5153,0,0,0,136.145,2116.69,56.303,21.2392,1676.62,55.8161,171.581,2095.89,921.158,-31.6277,2071.06,904.811
4.53,51.3657,1904.12,919.821,147.48,1915.72,929.2,118.291,2280.93,51.8539,60.6092,1607.71,220.502,-45.6327,1925.85,454.818,-46.0817,1752.85,303.221,230.814,2125.26,310.983,2.13579,1646.43,196.305,265.137,2103.56,686.765,-66.7079,1962.6,584.955,159.317,2140.84,68.7781,0,0,0,132.17,2112.39,53.4506,21.2145,1685.15,61.14,172.351,2106.93,922.574,-30.7736,2081.32,905.644
4.54,52.5355,1914.29,920.416,148.725,1926.48,930.756,118.275,2281.08,51.215,62.1049,1626.09,230.287,-45.0293,1947.95,453.645,-45.7615,1773.02,307.113,231.648,2128.05,310.96,2.99525,1663.25,204.58,266.024,2112.58,687.876,-65.1167,1979.49,583.364,158.929,2140.38,68.1541,0,0,0,128.499,2108.18,50.6841,20.9642,1695.72,66.9668,173.067,2117.74,923.852,-30.0039,2091.17,906.532
4.55,53.8378,1924.14,921.003,150.033,1937.01,932.206,118.324,2281.25,50.5974,63.524,1645.43,239.352,-44.4772,1970.28,452.78,-45.5497,1794.1,310.853,232.466,2130.47,310.864,3.81857,1681.26,212.502,266.87,2120.98,688.738,-63.5268,1996.29,582.057,158.593,2140.03,67.6476,0,0,0,125.271,2104.22,48.1117,20.4933,1708.49,73.0792,173.729,2128.3,924.984,-29.314,2100.64,907.475
4.56,55.2518,1933.71,921.593,151.389,1947.3,933.551,118.435,2281.45,50.0243,64.8321,1665.6,247.478,-43.9763,1992.74,452.307,-45.421,1815.91,314.451,233.271,2132.58,310.711,4.58844,1700.4,219.879,267.665,2128.81,689.375,-61.9634,2012.96,581.073,158.351,2139.83,67.265,0,0,0,122.594,2100.64,45.8211,19.8243,1723.59,79.2421,174.346,2138.64,925.969,-28.6952,2109.76,908.472
4.57,56.7503,1943.03,922.197,152.775,1957.38,934.794,118.606,2281.72,49.5279,65.9939,1686.46,254.482,-43.5291,2015.24,452.291,-45.3451,1838.3,317.924,234.069,2134.44,310.521,5.29048,1720.59,226.528,268.403,2136.18,689.823,-60.461,2029.53,580.438,158.237,2139.8,67.0101,0,0,0,120.536,2097.55,43.8734,18.989,1741.06,85.2184,174.924,2148.76,926.808,-28.1346,2118.59,909.521
4.58,58.3008,1952.12,922.826,154.174,1967.23,935.942,118.832,2282.06,49.1354,66.98,1707.91,260.215,-43.1397,2037.67,452.777,-45.2897,1861.12,321.281,234.867,2136.11,310.316,5.91287,1741.72,232.286,269.081,2143.18,690.12,-59.0606,2046,580.167,158.275,2139.93,66.8837,0,0,0,119.111,2094.98,42.2956,18.02,1760.84,90.7846,175.474,2158.66,927.506,-27.6169,2127.17,910.619
4.59,59.8674,1961.01,923.487,155.569,1976.89,937.006,119.101,2282.46,48.8572,67.7728,1729.84,264.566,-42.8127,2059.95,453.779,-45.2236,1884.2,324.508,235.668,2137.65,310.118,6.44599,1763.68,237.014,269.697,2149.94,690.307,-57.8058,2062.39,580.268,158.481,2140.24,66.884,0,0,0,118.281,2092.96,41.0779,16.9441,1782.83,95.7437,176.007,2168.35,928.069,-27.1254,2135.54,911.76
4.6,61.4127,1969.75,924.184,156.942,1986.35,937.994,119.389,2282.9,48.6805,68.3699,1752.19,267.455,-42.5518,2082,455.289,-45.1201,1907.43,327.569,236.473,2139.11,309.944,6.88167,1786.36,240.601,270.255,2156.54,690.413,-56.742,2078.73,580.74,158.86,2140.73,67.0079,0,0,0,117.958,2091.43,40.1812,15.7792,1806.85,99.9349,176.534,2177.86,928.504,-26.643,2143.77,912.937
4.61,62.8999,1978.36,924.915,158.279,1995.62,938.918,119.665,2283.34,48.5712,68.7829,1774.91,268.833,-42.3596,2103.75,457.272,-44.9602,1930.69,330.398,237.281,2140.51,309.813,7.2128,1809.65,242.968,270.758,2163.08,690.461,-55.9124,2095.04,581.582,159.415,2141.39,67.252,0,0,0,118.034,2090.33,39.5521,14.5356,1832.68,103.239,177.066,2187.18,928.821,-26.1541,2151.89,914.142
4.62,64.2949,1986.88,925.673,159.566,2004.71,939.786,119.897,2283.73,48.4834,69.0327,1797.97,268.67,-42.2365,2125.13,459.673,-44.7361,1953.9,332.903,238.081,2141.89,309.735,7.43357,1833.47,244.065,271.211,2169.61,690.46,-55.3552,2111.32,582.79,160.145,2142.21,67.6142,0,0,0,118.395,2089.57,39.1363,13.2185,1860.09,105.579,177.613,2196.34,929.024,-25.6454,2159.96,915.363
4.63,65.5683,1995.32,926.448,160.793,2013.63,940.606,120.06,2284.04,48.3723,69.1424,1821.37,266.959,-42.1804,2146.08,462.416,-44.4528,1977.01,334.975,238.861,2143.26,309.717,7.5395,1857.73,243.871,271.623,2176.15,690.414,-55.1027,2127.59,584.357,161.049,2143.21,68.0934,0,0,0,118.935,2089.07,38.8851,11.8308,1888.86,106.92,178.183,2205.34,929.12,-25.1067,2168.02,916.586
4.64,66.6962,2003.71,927.223,161.953,2022.38,941.382,120.14,2284.23,48.205,69.1305,1845.12,263.709,-42.1863,2166.56,465.414,-44.1277,1999.98,336.494,239.603,2144.64,309.76,7.52765,1882.39,242.384,272.002,2182.72,690.321,-55.1813,2143.85,586.277,0,0,0,0,0,0,119.56,2088.77,38.7572,10.3747,1918.79,107.27,178.782,2214.21,929.114,-24.532,2176.1,917.797
4.65,67.6606,2012.08,927.982,163.042,2030.96,942.118,120.139,2284.3,47.9674,69.0066,1869.24,258.951,-42.2472,2186.53,468.569,-43.7889,2022.79,337.338,240.293,2146.02,309.861,7.39674,1907.44,239.622,272.355,2189.31,690.174,-55.612,2160.11,588.545,0,0,0,0,0,0,120.192,2088.6,38.7192,8.85773,1949.72,106.673,179.412,2222.95,929.009,-23.919,2184.24,918.977
4.66,68.4489,2020.43,928.704,164.057,2039.38,942.816,120.071,2284.24,47.6649,68.7696,1893.76,252.737,-42.3567,2205.96,471.78,-43.4748,2045.46,337.399,240.916,2147.43,310.013,7.1466,1932.88,235.623,272.688,2195.9,689.966,-56.4087,2176.37,591.157,0,0,0,0,0,0,120.769,2088.53,38.746,7.29823,1981.49,105.205,180.076,2231.58,928.809,-23.2694,2192.46,920.112
4.67,69.053,2028.79,929.372,164.999,2047.64,943.476,119.964,2284.09,47.3217,68.4081,1918.73,245.145,-42.5107,2224.82,474.948,-43.2316,2068.03,336.584,241.465,2148.88,310.206,6.77697,1958.75,230.442,273.008,2202.45,689.692,-57.5776,2192.62,594.112,0,0,0,0,0,0,121.244,2088.52,38.8197,5.72651,2014,102.968,180.772,2240.11,928.517,-22.5884,2200.78,921.185
4.68,69.4688,2037.17,929.968,0,0,0,119.853,2283.87,46.9759,67.9034,1944.19,236.278,-42.7093,2243.09,477.982,-43.1109,2090.55,334.832,241.934,2150.36,310.43,6.28763,1985.11,224.162,273.315,2208.95,689.348,0,0,0,0,0,0,0,0,0,121.589,2088.57,38.9281,4.18113,2047.13,100.085,181.496,2248.55,928.136,-21.8837,2209.21,922.18
4.69,69.695,2045.58,930.476,0,0,0,119.775,2283.63,46.6721,67.2329,1970.19,226.262,-42.9574,2260.76,480.798,-43.1642,2113.06,332.118,242.321,2151.91,310.672,5.67999,2012,216.885,273.61,2215.38,688.93,0,0,0,0,0,0,0,0,0,121.785,2088.66,39.0631,2.69958,2080.82,96.6944,182.243,2256.91,927.669,-21.1654,2217.77,923.083
4.7,69.7317,2054.03,930.882,0,0,0,119.763,2283.4,46.4506,66.374,1996.78,215.246,-43.2634,2277.84,483.327,-43.4356,2135.63,328.452,242.625,2153.51,310.92,4.95843,2039.51,208.732,273.889,2221.73,688.437,0,0,0,0,0,0,0,0,0,121.823,2088.8,39.2203,1.30786,2115.03,92.9513,183.007,2265.2,927.121,-20.4448,2226.46,923.882
4.71,69.5797,2062.53,931.175,0,0,0,119.84,2283.22,46.3369,65.3076,2024.03,203.394,-43.6372,2294.33,485.513,-43.9541,2158.33,323.883,242.844,2155.18,311.159,4.13021,2067.68,199.832,274.147,2227.98,687.868,0,0,0,0,0,0,0,0,0,121.701,2088.97,39.3973,0.0174741,2149.75,89.0186,183.78,2273.44,926.496,-19.7337,2235.29,924.568
4.72,69.2398,2071.08,931.345,0,0,0,120.011,2283.12,46.3359,64.0229,2051.99,190.879,-44.0884,2310.23,487.313,-44.7281,2181.19,318.49,242.975,2156.91,311.379,3.20308,2096.57,190.319,274.374,2234.14,687.226,0,0,0,0,0,0,0,0,0,121.418,2089.18,39.5934,-1.16961,2184.96,85.0536,184.554,2281.62,925.8,-19.0438,2244.26,925.131
4.73,68.7125,2079.69,931.385,0,0,0,120.271,2283.1,46.431,62.523,2080.75,177.873,-44.6255,2325.55,488.698,-45.7421,2204.26,312.383,243.019,2158.69,311.575,2.18103,2126.19,180.319,274.559,2240.21,686.514,0,0,0,0,0,0,0,0,0,0,0,0,-2.25606,2220.68,81.1952,185.319,2289.76,925.038,-18.3859,2253.36,925.568
4.74,67.9976,2088.37,931.289,0,0,0,120.6,2283.2,46.5868,60.8286,2110.38,164.537,-45.2548,2340.3,489.651,-46.9601,2227.54,305.694,242.979,2160.52,311.751,1.0617,2156.58,169.955,274.687,2246.21,685.736,0,0,0,0,0,0,0,0,0,0,0,0,-3.24604,2256.9,77.5567,186.068,2297.86,924.216,-17.7695,2262.6,925.873
4.75,67.0947,2097.12,931.054,0,0,0,120.969,2283.45,46.7534,58.9767,2140.99,151.011,-45.9803,2354.47,490.163,-48.3307,2251.04,298.575,242.865,2162.42,311.922,-0.162493,2187.73,159.336,274.746,2252.14,684.901,0,0,0,0,0,0,0,0,0,0,0,0,-4.1428,2293.63,74.2226,186.794,2305.94,923.341,-17.202,2271.97,926.047
4.76,66.0033,2105.94,930.68,0,0,0,121.341,2283.88,46.87,57.0101,2172.63,137.406,-46.804,2368.07,490.229,-49.7953,2274.71,291.186,242.69,2164.38,312.114,-1.5017,2219.61,148.558,274.721,2258.01,684.013,0,0,0,0,0,0,0,0,0,0,0,0,-4.94787,2330.85,71.2478,187.489,2313.99,922.419,-16.6891,2281.48,926.087
4.77,64.7234,2114.83,930.165,0,0,0,121.669,2284.55,46.8688,54.9666,2205.36,123.8,-47.7265,2381.11,489.85,-51.296,2298.53,283.688,242.466,2166.43,312.355,-2.967,2252.21,137.695,274.603,2263.83,683.078,0,0,0,0,0,0,0,0,0,0,0,0,-5.66171,2368.59,68.6613,188.148,2322.03,921.458,-16.2341,2291.11,925.995
4.78,0,0,0,0,0,0,121.901,2285.52,46.6789,52.8712,2239.22,110.244,0,0,0,-52.7812,2322.42,276.239,242.207,2168.56,312.673,-4.56954,2285.5,126.8,274.384,2269.61,682.097,0,0,0,0,0,0,0,0,0,0,0,0,-6.28442,2406.82,66.4738,188.767,2330.06,920.463,-15.8385,2300.87,925.772
4.79,0,0,0,0,0,0,121.978,2286.85,46.231,50.7361,2274.21,96.763,0,0,0,-54.2091,2346.32,268.98,241.92,2170.78,313.09,-6.3182,2319.44,115.905,274.062,2275.34,681.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.343,2338.1,919.439,-15.5025,2310.74,925.421
4.8,0,0,0,0,0,0,121.843,2288.58,45.465,48.5659,2310.36,83.3668,0,0,0,-55.5481,2370.15,262.036,241.61,2173.09,313.612,-8.21738,2354.02,105.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.875,2346.14,918.391,-15.2247,2320.73,924.942
4.81,0,0,0,0,0,0,121.446,2290.73,44.3368,0,0,0,0,0,0,-56.7756,2393.82,255.508,241.277,2175.48,314.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.363,2354.19,917.322,-15.0028,2330.83,924.34
4.82,0,0,0,0,0,0,120.752,2293.33,42.823,0,0,0,0,0,0,-57.8759,2417.26,249.477,240.911,2177.93,314.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.805,2362.27,916.235,-14.8338,2341.03,923.618
4.83,0,0,0,0,0,0,119.741,2296.37,40.9168,0,0,0,0,0,0,-58.8394,2440.4,244,240.5,2180.41,315.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.202,2370.38,915.131,-14.7145,2351.33,922.779
4.84,0,0,0,0,0,0,118.406,2299.86,38.6194,0,0,0,0,0,0,-59.6604,2463.19,239.121,240.02,2182.91,316.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.556,2378.54,914.011,-14.642,2361.71,921.832
4.85,0,0,0,0,0,0,116.744,2303.8,35.9327,0,0,0,0,0,0,-60.3363,2485.6,234.863,239.438,2185.38,317.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.864,2386.75,912.875,-14.6138,2372.18,920.785
4.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60.866,2507.61,231.238,238.712,2187.79,317.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.125,2395.03,911.721,-14.6284,2382.71,919.649
4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.791,2190.08,317.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.336,2403.39,910.551,-14.6854,2393.31,918.437
4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.617,2192.18,318.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.494,2411.84,909.363,-14.786,2403.97,917.167
4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.139,2194.04,317.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.591,2420.41,908.158,-14.9325,2414.69,915.859
4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.311,2195.59,316.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.623,2429.12,906.939,-15.1285,2425.45,914.534
4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.103,2196.81,315.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.582,2437.98,905.708,-15.3785,2436.27,913.219
4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.502,2197.67,314.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.461,2447.01,904.471,-15.6871,2447.15,911.939
4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.252,2456.23,903.236,-16.059,2458.1,910.721
4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.952,2465.67,902.013,-16.4978,2469.13,909.592
4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.558,2475.34,900.814,-17.006,2480.25,908.58
4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.068,2485.25,899.654,-17.5842,2491.47,907.709
4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.483,2495.43,898.549,-18.2309,2502.81,907
4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.809,2505.86,897.518,-18.9428,2514.28,906.476
4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.048,2516.56,896.58,-19.7144,2525.89,906.151
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.208,2527.52,895.753,-20.5388,2537.64,906.041
5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.297,2538.71,895.054,-21.4082,2549.52,906.157
5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.32,2550.13,894.499,-22.3144,2561.52,906.506
5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.285,2561.73,894.101,-23.2499,2573.62,907.092
5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.198,2573.47,893.869,-24.2081,2585.8,907.916
5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.064,2585.32,893.809,-25.1843,2598.02,908.971
5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.888,2597.22,893.922,-26.1753,2610.25,910.249
5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.673,2609.11,894.204,-27.1798,2622.43,911.731
5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.422,2620.94,894.645,-28.1982,2634.54,913.396
5.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.139,2632.66,895.232,-29.2317,2646.53,915.214
